,0 
"#Used_Scooters_((1,_8),_(3,_9))",0.0
"#Used_Scooters_((1,_8),_(30,_9))",0.0
"#Used_Scooters_((1,_8),_(31,_9))",0.0
"#Used_Scooters_((1,_8),_(32,_9))",0.0
"#Used_Scooters_((1,_8),_(33,_9))",0.0
"#Used_Scooters_((1,_8),_(34,_9))",0.0
"#Used_Scooters_((1,_8),_(35,_9))",0.0
"#Used_Scooters_((1,_8),_(36,_9))",0.0
"#Used_Scooters_((1,_8),_(37,_9))",0.0
"#Used_Scooters_((1,_8),_(38,_9))",0.0
"#Used_Scooters_((1,_8),_(39,_9))",0.0
"#Used_Scooters_((1,_8),_(4,_9))",0.0
"#Used_Scooters_((1,_8),_(40,_9))",0.0
"#Used_Scooters_((1,_8),_(41,_9))",0.0
"#Used_Scooters_((1,_8),_(42,_9))",0.0
"#Used_Scooters_((1,_8),_(43,_9))",0.0
"#Used_Scooters_((1,_8),_(44,_9))",0.0
"#Used_Scooters_((1,_8),_(45,_9))",0.0
"#Used_Scooters_((1,_8),_(46,_9))",0.0
"#Used_Scooters_((1,_8),_(47,_9))",0.0
"#Used_Scooters_((1,_8),_(48,_9))",0.0
"#Used_Scooters_((1,_8),_(49,_9))",0.0
"#Used_Scooters_((1,_8),_(5,_9))",0.0
"#Used_Scooters_((1,_8),_(50,_9))",0.0
"#Used_Scooters_((1,_8),_(51,_9))",0.0
"#Used_Scooters_((1,_8),_(52,_9))",0.0
"#Used_Scooters_((1,_8),_(53,_9))",0.0
"#Used_Scooters_((1,_8),_(54,_9))",0.0
"#Used_Scooters_((1,_8),_(55,_9))",0.0
"#Used_Scooters_((1,_8),_(6,_9))",0.0
"#Used_Scooters_((1,_8),_(7,_9))",0.0
"#Used_Scooters_((1,_8),_(8,_9))",0.0
"#Used_Scooters_((1,_8),_(9,_9))",0.0
"#Used_Scooters_((1,_9),_(0,_10))",0.0
"#Used_Scooters_((1,_9),_(10,_10))",0.0
"#Used_Scooters_((1,_9),_(11,_10))",0.0
"#Used_Scooters_((1,_9),_(12,_10))",0.0
"#Used_Scooters_((1,_9),_(13,_10))",0.0
"#Used_Scooters_((1,_9),_(14,_10))",0.0
"#Used_Scooters_((1,_9),_(15,_10))",0.0
"#Used_Scooters_((1,_9),_(16,_10))",0.0
"#Used_Scooters_((1,_9),_(17,_10))",0.0
"#Used_Scooters_((1,_9),_(18,_10))",0.0
"#Used_Scooters_((1,_9),_(19,_10))",0.0
"#Used_Scooters_((1,_9),_(2,_10))",0.0
"#Used_Scooters_((1,_9),_(20,_10))",0.0
"#Used_Scooters_((1,_9),_(21,_10))",0.0
"#Used_Scooters_((1,_9),_(22,_10))",0.0
"#Used_Scooters_((1,_9),_(23,_10))",0.0
"#Used_Scooters_((1,_9),_(24,_10))",0.0
"#Used_Scooters_((1,_9),_(25,_10))",0.0
"#Used_Scooters_((1,_9),_(26,_10))",0.0
"#Used_Scooters_((1,_9),_(27,_10))",0.0
"#Used_Scooters_((1,_9),_(28,_10))",0.0
"#Used_Scooters_((1,_9),_(29,_10))",0.0
"#Used_Scooters_((1,_9),_(3,_10))",0.0
"#Used_Scooters_((1,_9),_(30,_10))",0.0
"#Used_Scooters_((1,_9),_(31,_10))",0.0
"#Used_Scooters_((1,_9),_(32,_10))",0.0
"#Used_Scooters_((1,_9),_(33,_10))",0.0
"#Used_Scooters_((1,_9),_(34,_10))",0.0
"#Used_Scooters_((1,_9),_(35,_10))",0.0
"#Used_Scooters_((1,_9),_(36,_10))",0.0
"#Used_Scooters_((1,_9),_(37,_10))",0.0
"#Used_Scooters_((1,_9),_(38,_10))",0.0
"#Used_Scooters_((1,_9),_(39,_10))",0.0
"#Used_Scooters_((1,_9),_(4,_10))",0.0
"#Used_Scooters_((1,_9),_(40,_10))",0.0
"#Used_Scooters_((1,_9),_(41,_10))",0.0
"#Used_Scooters_((1,_9),_(42,_10))",0.0
"#Used_Scooters_((1,_9),_(43,_10))",0.0
"#Used_Scooters_((1,_9),_(44,_10))",0.0
"#Used_Scooters_((1,_9),_(45,_10))",0.0
"#Used_Scooters_((1,_9),_(46,_10))",0.0
"#Used_Scooters_((1,_9),_(47,_10))",0.0
"#Used_Scooters_((1,_9),_(48,_10))",0.0
"#Used_Scooters_((1,_9),_(49,_10))",0.0
"#Used_Scooters_((1,_9),_(5,_10))",0.0
"#Used_Scooters_((1,_9),_(50,_10))",0.0
"#Used_Scooters_((1,_9),_(51,_10))",0.0
"#Used_Scooters_((1,_9),_(52,_10))",0.0
"#Used_Scooters_((1,_9),_(53,_10))",0.0
"#Used_Scooters_((1,_9),_(54,_10))",0.0
"#Used_Scooters_((1,_9),_(55,_10))",0.0
"#Used_Scooters_((1,_9),_(6,_10))",0.0
"#Used_Scooters_((1,_9),_(7,_10))",0.0
"#Used_Scooters_((1,_9),_(8,_10))",0.0
"#Used_Scooters_((1,_9),_(9,_10))",0.0
"#Used_Scooters_((10,_0),_(0,_1))",0.0
"#Used_Scooters_((10,_0),_(1,_1))",0.0
"#Used_Scooters_((10,_0),_(11,_1))",2.0
"#Used_Scooters_((10,_0),_(12,_1))",0.0
"#Used_Scooters_((10,_0),_(13,_1))",2.0
"#Used_Scooters_((10,_0),_(14,_1))",0.0
"#Used_Scooters_((10,_0),_(15,_1))",0.0
"#Used_Scooters_((10,_0),_(16,_1))",0.0
"#Used_Scooters_((10,_0),_(17,_1))",0.0
"#Used_Scooters_((10,_0),_(18,_1))",0.0
"#Used_Scooters_((10,_0),_(19,_1))",0.0
"#Used_Scooters_((10,_0),_(2,_1))",0.0
"#Used_Scooters_((10,_0),_(20,_1))",0.0
"#Used_Scooters_((10,_0),_(21,_1))",0.0
"#Used_Scooters_((10,_0),_(22,_1))",0.0
"#Used_Scooters_((10,_0),_(23,_1))",0.0
"#Used_Scooters_((10,_0),_(24,_1))",0.0
"#Used_Scooters_((10,_0),_(25,_1))",0.0
"#Used_Scooters_((10,_0),_(26,_1))",0.0
"#Used_Scooters_((10,_0),_(27,_1))",0.0
"#Used_Scooters_((10,_0),_(28,_1))",0.0
"#Used_Scooters_((10,_0),_(29,_1))",0.0
"#Used_Scooters_((10,_0),_(3,_1))",0.0
"#Used_Scooters_((10,_0),_(30,_1))",0.0
"#Used_Scooters_((10,_0),_(31,_1))",0.0
"#Used_Scooters_((10,_0),_(32,_1))",0.0
"#Used_Scooters_((10,_0),_(33,_1))",0.0
"#Used_Scooters_((10,_0),_(34,_1))",0.0
"#Used_Scooters_((10,_0),_(35,_1))",1.0
"#Used_Scooters_((10,_0),_(36,_1))",0.0
"#Used_Scooters_((10,_0),_(37,_1))",0.0
"#Used_Scooters_((10,_0),_(38,_1))",1.0
"#Used_Scooters_((10,_0),_(39,_1))",0.0
"#Used_Scooters_((10,_0),_(4,_1))",0.0
"#Used_Scooters_((10,_0),_(40,_1))",0.0
"#Used_Scooters_((10,_0),_(41,_1))",0.0
"#Used_Scooters_((10,_0),_(42,_1))",0.0
"#Used_Scooters_((10,_0),_(43,_1))",0.0
"#Used_Scooters_((10,_0),_(44,_1))",0.0
"#Used_Scooters_((10,_0),_(45,_1))",0.0
"#Used_Scooters_((10,_0),_(46,_1))",0.0
"#Used_Scooters_((10,_0),_(47,_1))",0.0
"#Used_Scooters_((10,_0),_(48,_1))",0.0
"#Used_Scooters_((10,_0),_(49,_1))",0.0
"#Used_Scooters_((10,_0),_(5,_1))",0.0
"#Used_Scooters_((10,_0),_(50,_1))",1.0
"#Used_Scooters_((10,_0),_(51,_1))",0.0
"#Used_Scooters_((10,_0),_(52,_1))",0.0
"#Used_Scooters_((10,_0),_(53,_1))",0.0
"#Used_Scooters_((10,_0),_(54,_1))",0.0
"#Used_Scooters_((10,_0),_(55,_1))",0.0
"#Used_Scooters_((10,_0),_(6,_1))",0.0
"#Used_Scooters_((10,_0),_(7,_1))",0.0
"#Used_Scooters_((10,_0),_(8,_1))",0.0
"#Used_Scooters_((10,_0),_(9,_1))",0.0
"#Used_Scooters_((10,_1),_(0,_2))",0.0
"#Used_Scooters_((10,_1),_(1,_2))",0.0
"#Used_Scooters_((10,_1),_(11,_2))",2.0
"#Used_Scooters_((10,_1),_(12,_2))",0.0
"#Used_Scooters_((10,_1),_(13,_2))",0.0
"#Used_Scooters_((10,_1),_(14,_2))",0.0
"#Used_Scooters_((10,_1),_(15,_2))",0.0
"#Used_Scooters_((10,_1),_(16,_2))",0.0
"#Used_Scooters_((10,_1),_(17,_2))",0.0
"#Used_Scooters_((10,_1),_(18,_2))",0.0
"#Used_Scooters_((10,_1),_(19,_2))",0.0
"#Used_Scooters_((10,_1),_(2,_2))",0.0
"#Used_Scooters_((10,_1),_(20,_2))",0.0
"#Used_Scooters_((10,_1),_(21,_2))",0.0
"#Used_Scooters_((10,_1),_(22,_2))",0.0
"#Used_Scooters_((10,_1),_(23,_2))",0.0
"#Used_Scooters_((10,_1),_(24,_2))",0.0
"#Used_Scooters_((10,_1),_(25,_2))",0.0
"#Used_Scooters_((10,_1),_(26,_2))",0.0
"#Used_Scooters_((10,_1),_(27,_2))",0.0
"#Used_Scooters_((10,_1),_(28,_2))",0.0
"#Used_Scooters_((10,_1),_(29,_2))",0.0
"#Used_Scooters_((10,_1),_(3,_2))",0.0
"#Used_Scooters_((10,_1),_(30,_2))",0.0
"#Used_Scooters_((10,_1),_(31,_2))",0.0
"#Used_Scooters_((10,_1),_(32,_2))",0.0
"#Used_Scooters_((10,_1),_(33,_2))",0.0
"#Used_Scooters_((10,_1),_(34,_2))",0.0
"#Used_Scooters_((10,_1),_(35,_2))",1.0
"#Used_Scooters_((10,_1),_(36,_2))",0.0
"#Used_Scooters_((10,_1),_(37,_2))",0.0
"#Used_Scooters_((10,_1),_(38,_2))",0.0
"#Used_Scooters_((10,_1),_(39,_2))",0.0
"#Used_Scooters_((10,_1),_(4,_2))",0.0
"#Used_Scooters_((10,_1),_(40,_2))",0.0
"#Used_Scooters_((10,_1),_(41,_2))",0.0
"#Used_Scooters_((10,_1),_(42,_2))",0.0
"#Used_Scooters_((10,_1),_(43,_2))",0.0
"#Used_Scooters_((10,_1),_(44,_2))",0.0
"#Used_Scooters_((10,_1),_(45,_2))",0.0
"#Used_Scooters_((10,_1),_(46,_2))",0.0
"#Used_Scooters_((10,_1),_(47,_2))",0.0
"#Used_Scooters_((10,_1),_(48,_2))",0.0
"#Used_Scooters_((10,_1),_(49,_2))",0.0
"#Used_Scooters_((10,_1),_(5,_2))",0.0
"#Used_Scooters_((10,_1),_(50,_2))",0.0
"#Used_Scooters_((10,_1),_(51,_2))",0.0
"#Used_Scooters_((10,_1),_(52,_2))",0.0
"#Used_Scooters_((10,_1),_(53,_2))",0.0
"#Used_Scooters_((10,_1),_(54,_2))",0.0
"#Used_Scooters_((10,_1),_(55,_2))",0.0
"#Used_Scooters_((10,_1),_(6,_2))",0.0
"#Used_Scooters_((10,_1),_(7,_2))",0.0
"#Used_Scooters_((10,_1),_(8,_2))",0.0
"#Used_Scooters_((10,_1),_(9,_2))",1.0
"#Used_Scooters_((10,_10),_(0,_11))",0.0
"#Used_Scooters_((10,_10),_(1,_11))",0.0
"#Used_Scooters_((10,_10),_(11,_11))",2.0
"#Used_Scooters_((10,_10),_(12,_11))",0.0
"#Used_Scooters_((10,_10),_(13,_11))",1.0
"#Used_Scooters_((10,_10),_(14,_11))",1.0
"#Used_Scooters_((10,_10),_(15,_11))",0.0
"#Used_Scooters_((10,_10),_(16,_11))",0.0
"#Used_Scooters_((10,_10),_(17,_11))",0.0
"#Used_Scooters_((10,_10),_(18,_11))",0.0
"#Used_Scooters_((10,_10),_(19,_11))",0.0
"#Used_Scooters_((10,_10),_(2,_11))",0.0
"#Used_Scooters_((10,_10),_(20,_11))",0.0
"#Used_Scooters_((10,_10),_(21,_11))",0.0
"#Used_Scooters_((10,_10),_(22,_11))",0.0
"#Used_Scooters_((10,_10),_(23,_11))",1.0
"#Used_Scooters_((10,_10),_(24,_11))",0.0
"#Used_Scooters_((10,_10),_(25,_11))",0.0
"#Used_Scooters_((10,_10),_(26,_11))",0.0
"#Used_Scooters_((10,_10),_(27,_11))",0.0
"#Used_Scooters_((10,_10),_(28,_11))",0.0
"#Used_Scooters_((10,_10),_(29,_11))",0.0
"#Used_Scooters_((10,_10),_(3,_11))",0.0
"#Used_Scooters_((10,_10),_(30,_11))",0.0
"#Used_Scooters_((10,_10),_(31,_11))",0.0
"#Used_Scooters_((10,_10),_(32,_11))",0.0
"#Used_Scooters_((10,_10),_(33,_11))",0.0
"#Used_Scooters_((10,_10),_(34,_11))",0.0
"#Used_Scooters_((10,_10),_(35,_11))",0.0
"#Used_Scooters_((10,_10),_(36,_11))",0.0
"#Used_Scooters_((10,_10),_(37,_11))",0.0
"#Used_Scooters_((10,_10),_(38,_11))",0.0
"#Used_Scooters_((10,_10),_(39,_11))",0.0
"#Used_Scooters_((10,_10),_(4,_11))",1.0
"#Used_Scooters_((10,_10),_(40,_11))",0.0
"#Used_Scooters_((10,_10),_(41,_11))",0.0
"#Used_Scooters_((10,_10),_(42,_11))",0.0
"#Used_Scooters_((10,_10),_(43,_11))",0.0
"#Used_Scooters_((10,_10),_(44,_11))",0.0
"#Used_Scooters_((10,_10),_(45,_11))",0.0
"#Used_Scooters_((10,_10),_(46,_11))",0.0
"#Used_Scooters_((10,_10),_(47,_11))",1.0
"#Used_Scooters_((10,_10),_(48,_11))",0.0
"#Used_Scooters_((10,_10),_(49,_11))",0.0
"#Used_Scooters_((10,_10),_(5,_11))",0.0
"#Used_Scooters_((10,_10),_(50,_11))",0.0
"#Used_Scooters_((10,_10),_(51,_11))",0.0
"#Used_Scooters_((10,_10),_(52,_11))",0.0
"#Used_Scooters_((10,_10),_(53,_11))",1.0
"#Used_Scooters_((10,_10),_(54,_11))",0.0
"#Used_Scooters_((10,_10),_(55,_11))",0.0
"#Used_Scooters_((10,_10),_(6,_11))",0.0
"#Used_Scooters_((10,_10),_(7,_11))",0.0
"#Used_Scooters_((10,_10),_(8,_11))",0.0
"#Used_Scooters_((10,_10),_(9,_11))",0.0
"#Used_Scooters_((10,_11),_(0,_12))",0.0
"#Used_Scooters_((10,_11),_(1,_12))",0.0
"#Used_Scooters_((10,_11),_(11,_12))",2.0
"#Used_Scooters_((10,_11),_(12,_12))",0.0
"#Used_Scooters_((10,_11),_(13,_12))",1.0
"#Used_Scooters_((10,_11),_(14,_12))",1.0
"#Used_Scooters_((10,_11),_(15,_12))",0.0
"#Used_Scooters_((10,_11),_(16,_12))",0.0
"#Used_Scooters_((10,_11),_(17,_12))",0.0
"#Used_Scooters_((10,_11),_(18,_12))",0.0
"#Used_Scooters_((10,_11),_(19,_12))",0.0
"#Used_Scooters_((10,_11),_(2,_12))",0.0
"#Used_Scooters_((10,_11),_(20,_12))",0.0
"#Used_Scooters_((10,_11),_(21,_12))",0.0
"#Used_Scooters_((10,_11),_(22,_12))",0.0
"#Used_Scooters_((10,_11),_(23,_12))",1.0
"#Used_Scooters_((10,_11),_(24,_12))",0.0
"#Used_Scooters_((10,_11),_(25,_12))",0.0
"#Used_Scooters_((10,_11),_(26,_12))",0.0
"#Used_Scooters_((10,_11),_(27,_12))",0.0
"#Used_Scooters_((10,_11),_(28,_12))",0.0
"#Used_Scooters_((10,_11),_(29,_12))",0.0
"#Used_Scooters_((10,_11),_(3,_12))",0.0
"#Used_Scooters_((10,_11),_(30,_12))",0.0
"#Used_Scooters_((10,_11),_(31,_12))",0.0
"#Used_Scooters_((10,_11),_(32,_12))",0.0
"#Used_Scooters_((10,_11),_(33,_12))",0.0
"#Used_Scooters_((10,_11),_(34,_12))",0.0
"#Used_Scooters_((10,_11),_(35,_12))",0.0
"#Used_Scooters_((10,_11),_(36,_12))",0.0
"#Used_Scooters_((10,_11),_(37,_12))",0.0
"#Used_Scooters_((10,_11),_(38,_12))",0.0
"#Used_Scooters_((10,_11),_(39,_12))",0.0
"#Used_Scooters_((10,_11),_(4,_12))",1.0
"#Used_Scooters_((10,_11),_(40,_12))",0.0
"#Used_Scooters_((10,_11),_(41,_12))",0.0
"#Used_Scooters_((10,_11),_(42,_12))",0.0
"#Used_Scooters_((10,_11),_(43,_12))",0.0
"#Used_Scooters_((10,_11),_(44,_12))",0.0
"#Used_Scooters_((10,_11),_(45,_12))",0.0
"#Used_Scooters_((10,_11),_(46,_12))",0.0
"#Used_Scooters_((10,_11),_(47,_12))",1.0
"#Used_Scooters_((10,_11),_(48,_12))",0.0
"#Used_Scooters_((10,_11),_(49,_12))",0.0
"#Used_Scooters_((10,_11),_(5,_12))",0.0
"#Used_Scooters_((10,_11),_(50,_12))",0.0
"#Used_Scooters_((10,_11),_(51,_12))",0.0
"#Used_Scooters_((10,_11),_(52,_12))",0.0
"#Used_Scooters_((10,_11),_(53,_12))",1.0
"#Used_Scooters_((10,_11),_(54,_12))",0.0
"#Used_Scooters_((10,_11),_(55,_12))",0.0
"#Used_Scooters_((10,_11),_(6,_12))",0.0
"#Used_Scooters_((10,_11),_(7,_12))",0.0
"#Used_Scooters_((10,_11),_(8,_12))",0.0
"#Used_Scooters_((10,_11),_(9,_12))",0.0
"#Used_Scooters_((10,_12),_(0,_13))",0.0
"#Used_Scooters_((10,_12),_(1,_13))",0.0
"#Used_Scooters_((10,_12),_(11,_13))",2.0
"#Used_Scooters_((10,_12),_(12,_13))",1.0
"#Used_Scooters_((10,_12),_(13,_13))",1.0
"#Used_Scooters_((10,_12),_(14,_13))",1.0
"#Used_Scooters_((10,_12),_(15,_13))",0.0
"#Used_Scooters_((10,_12),_(16,_13))",0.0
"#Used_Scooters_((10,_12),_(17,_13))",0.0
"#Used_Scooters_((10,_12),_(18,_13))",0.0
"#Used_Scooters_((10,_12),_(19,_13))",0.0
"#Used_Scooters_((10,_12),_(2,_13))",0.0
"#Used_Scooters_((10,_12),_(20,_13))",0.0
"#Used_Scooters_((10,_12),_(21,_13))",0.0
"#Used_Scooters_((10,_12),_(22,_13))",0.0
"#Used_Scooters_((10,_12),_(23,_13))",1.0
"#Used_Scooters_((10,_12),_(24,_13))",0.0
"#Used_Scooters_((10,_12),_(25,_13))",0.0
"#Used_Scooters_((10,_12),_(26,_13))",0.0
"#Used_Scooters_((10,_12),_(27,_13))",0.0
"#Used_Scooters_((10,_12),_(28,_13))",0.0
"#Used_Scooters_((10,_12),_(29,_13))",0.0
"#Used_Scooters_((10,_12),_(3,_13))",0.0
"#Used_Scooters_((10,_12),_(30,_13))",0.0
"#Used_Scooters_((10,_12),_(31,_13))",0.0
"#Used_Scooters_((10,_12),_(32,_13))",0.0
"#Used_Scooters_((10,_12),_(33,_13))",0.0
"#Used_Scooters_((10,_12),_(34,_13))",0.0
"#Used_Scooters_((10,_12),_(35,_13))",0.0
"#Used_Scooters_((10,_12),_(36,_13))",0.0
"#Used_Scooters_((10,_12),_(37,_13))",0.0
"#Used_Scooters_((10,_12),_(38,_13))",0.0
"#Used_Scooters_((10,_12),_(39,_13))",0.0
"#Used_Scooters_((10,_12),_(4,_13))",1.0
"#Used_Scooters_((10,_12),_(40,_13))",0.0
"#Used_Scooters_((10,_12),_(41,_13))",0.0
"#Used_Scooters_((10,_12),_(42,_13))",0.0
"#Used_Scooters_((10,_12),_(43,_13))",0.0
"#Used_Scooters_((10,_12),_(44,_13))",0.0
"#Used_Scooters_((10,_12),_(45,_13))",0.0
"#Used_Scooters_((10,_12),_(46,_13))",0.0
"#Used_Scooters_((10,_12),_(47,_13))",1.0
"#Used_Scooters_((10,_12),_(48,_13))",0.0
"#Used_Scooters_((10,_12),_(49,_13))",0.0
"#Used_Scooters_((10,_12),_(5,_13))",1.0
"#Used_Scooters_((10,_12),_(50,_13))",0.0
"#Used_Scooters_((10,_12),_(51,_13))",0.0
"#Used_Scooters_((10,_12),_(52,_13))",0.0
"#Used_Scooters_((10,_12),_(53,_13))",1.0
"#Used_Scooters_((10,_12),_(54,_13))",0.0
"#Used_Scooters_((10,_12),_(55,_13))",0.0
"#Used_Scooters_((10,_12),_(6,_13))",0.0
"#Used_Scooters_((10,_12),_(7,_13))",0.0
"#Used_Scooters_((10,_12),_(8,_13))",0.0
"#Used_Scooters_((10,_12),_(9,_13))",0.0
"#Used_Scooters_((10,_13),_(0,_14))",0.0
"#Used_Scooters_((10,_13),_(1,_14))",0.0
"#Used_Scooters_((10,_13),_(11,_14))",1.0
"#Used_Scooters_((10,_13),_(12,_14))",0.0
"#Used_Scooters_((10,_13),_(13,_14))",1.0
"#Used_Scooters_((10,_13),_(14,_14))",0.0
"#Used_Scooters_((10,_13),_(15,_14))",0.0
"#Used_Scooters_((10,_13),_(16,_14))",0.0
"#Used_Scooters_((10,_13),_(17,_14))",0.0
"#Used_Scooters_((10,_13),_(18,_14))",0.0
"#Used_Scooters_((10,_13),_(19,_14))",0.0
"#Used_Scooters_((10,_13),_(2,_14))",0.0
"#Used_Scooters_((10,_13),_(20,_14))",0.0
"#Used_Scooters_((10,_13),_(21,_14))",0.0
"#Used_Scooters_((10,_13),_(22,_14))",0.0
"#Used_Scooters_((10,_13),_(23,_14))",1.0
"#Used_Scooters_((10,_13),_(24,_14))",0.0
"#Used_Scooters_((10,_13),_(25,_14))",0.0
"#Used_Scooters_((10,_13),_(26,_14))",0.0
"#Used_Scooters_((10,_13),_(27,_14))",0.0
"#Used_Scooters_((10,_13),_(28,_14))",0.0
"#Used_Scooters_((10,_13),_(29,_14))",0.0
"#Used_Scooters_((10,_13),_(3,_14))",0.0
"#Used_Scooters_((10,_13),_(30,_14))",0.0
"#Used_Scooters_((10,_13),_(31,_14))",0.0
"#Used_Scooters_((10,_13),_(32,_14))",0.0
"#Used_Scooters_((10,_13),_(33,_14))",0.0
"#Used_Scooters_((10,_13),_(34,_14))",0.0
"#Used_Scooters_((10,_13),_(35,_14))",0.0
"#Used_Scooters_((10,_13),_(36,_14))",0.0
"#Used_Scooters_((10,_13),_(37,_14))",0.0
"#Used_Scooters_((10,_13),_(38,_14))",0.0
"#Used_Scooters_((10,_13),_(39,_14))",0.0
"#Used_Scooters_((10,_13),_(4,_14))",1.0
"#Used_Scooters_((10,_13),_(40,_14))",0.0
"#Used_Scooters_((10,_13),_(41,_14))",0.0
"#Used_Scooters_((10,_13),_(42,_14))",0.0
"#Used_Scooters_((10,_13),_(43,_14))",0.0
"#Used_Scooters_((10,_13),_(44,_14))",0.0
"#Used_Scooters_((10,_13),_(45,_14))",0.0
"#Used_Scooters_((10,_13),_(46,_14))",0.0
"#Used_Scooters_((10,_13),_(47,_14))",1.0
"#Used_Scooters_((10,_13),_(48,_14))",0.0
"#Used_Scooters_((10,_13),_(49,_14))",0.0
"#Used_Scooters_((10,_13),_(5,_14))",0.0
"#Used_Scooters_((10,_13),_(50,_14))",0.0
"#Used_Scooters_((10,_13),_(51,_14))",0.0
"#Used_Scooters_((10,_13),_(52,_14))",0.0
"#Used_Scooters_((10,_13),_(53,_14))",0.0
"#Used_Scooters_((10,_13),_(54,_14))",0.0
"#Used_Scooters_((10,_13),_(55,_14))",0.0
"#Used_Scooters_((10,_13),_(6,_14))",0.0
"#Used_Scooters_((10,_13),_(7,_14))",0.0
"#Used_Scooters_((10,_13),_(8,_14))",0.0
"#Used_Scooters_((10,_13),_(9,_14))",0.0
"#Used_Scooters_((10,_14),_(0,_15))",0.0
"#Used_Scooters_((10,_14),_(1,_15))",0.0
"#Used_Scooters_((10,_14),_(11,_15))",1.0
"#Used_Scooters_((10,_14),_(12,_15))",0.0
"#Used_Scooters_((10,_14),_(13,_15))",0.0
"#Used_Scooters_((10,_14),_(14,_15))",0.0
"#Used_Scooters_((10,_14),_(15,_15))",0.0
"#Used_Scooters_((10,_14),_(16,_15))",0.0
"#Used_Scooters_((10,_14),_(17,_15))",0.0
"#Used_Scooters_((10,_14),_(18,_15))",0.0
"#Used_Scooters_((10,_14),_(19,_15))",0.0
"#Used_Scooters_((10,_14),_(2,_15))",0.0
"#Used_Scooters_((10,_14),_(20,_15))",0.0
"#Used_Scooters_((10,_14),_(21,_15))",0.0
"#Used_Scooters_((10,_14),_(22,_15))",0.0
"#Used_Scooters_((10,_14),_(23,_15))",0.0
"#Used_Scooters_((10,_14),_(24,_15))",0.0
"#Used_Scooters_((10,_14),_(25,_15))",0.0
"#Used_Scooters_((10,_14),_(26,_15))",0.0
"#Used_Scooters_((10,_14),_(27,_15))",0.0
"#Used_Scooters_((10,_14),_(28,_15))",0.0
"#Used_Scooters_((10,_14),_(29,_15))",0.0
"#Used_Scooters_((10,_14),_(3,_15))",0.0
"#Used_Scooters_((10,_14),_(30,_15))",0.0
"#Used_Scooters_((10,_14),_(31,_15))",0.0
"#Used_Scooters_((10,_14),_(32,_15))",0.0
"#Used_Scooters_((10,_14),_(33,_15))",0.0
"#Used_Scooters_((10,_14),_(34,_15))",0.0
"#Used_Scooters_((10,_14),_(35,_15))",0.0
"#Used_Scooters_((10,_14),_(36,_15))",0.0
"#Used_Scooters_((10,_14),_(37,_15))",0.0
"#Used_Scooters_((10,_14),_(38,_15))",0.0
"#Used_Scooters_((10,_14),_(39,_15))",0.0
"#Used_Scooters_((10,_14),_(4,_15))",0.0
"#Used_Scooters_((10,_14),_(40,_15))",0.0
"#Used_Scooters_((10,_14),_(41,_15))",0.0
"#Used_Scooters_((10,_14),_(42,_15))",0.0
"#Used_Scooters_((10,_14),_(43,_15))",0.0
"#Used_Scooters_((10,_14),_(44,_15))",0.0
"#Used_Scooters_((10,_14),_(45,_15))",0.0
"#Used_Scooters_((10,_14),_(46,_15))",0.0
"#Used_Scooters_((10,_14),_(47,_15))",0.0
"#Used_Scooters_((10,_14),_(48,_15))",0.0
"#Used_Scooters_((10,_14),_(49,_15))",0.0
"#Used_Scooters_((10,_14),_(5,_15))",0.0
"#Used_Scooters_((10,_14),_(50,_15))",0.0
"#Used_Scooters_((10,_14),_(51,_15))",0.0
"#Used_Scooters_((10,_14),_(52,_15))",0.0
"#Used_Scooters_((10,_14),_(53,_15))",0.0
"#Used_Scooters_((10,_14),_(54,_15))",0.0
"#Used_Scooters_((10,_14),_(55,_15))",0.0
"#Used_Scooters_((10,_14),_(6,_15))",0.0
"#Used_Scooters_((10,_14),_(7,_15))",0.0
"#Used_Scooters_((10,_14),_(8,_15))",0.0
"#Used_Scooters_((10,_14),_(9,_15))",0.0
"#Used_Scooters_((10,_15),_(0,_16))",0.0
"#Used_Scooters_((10,_15),_(1,_16))",0.0
"#Used_Scooters_((10,_15),_(11,_16))",0.0
"#Used_Scooters_((10,_15),_(12,_16))",0.0
"#Used_Scooters_((10,_15),_(13,_16))",0.0
"#Used_Scooters_((10,_15),_(14,_16))",0.0
"#Used_Scooters_((10,_15),_(15,_16))",0.0
"#Used_Scooters_((10,_15),_(16,_16))",0.0
"#Used_Scooters_((10,_15),_(17,_16))",0.0
"#Used_Scooters_((10,_15),_(18,_16))",0.0
"#Used_Scooters_((10,_15),_(19,_16))",0.0
"#Used_Scooters_((10,_15),_(2,_16))",0.0
"#Used_Scooters_((10,_15),_(20,_16))",0.0
"#Used_Scooters_((10,_15),_(21,_16))",0.0
"#Used_Scooters_((10,_15),_(22,_16))",0.0
"#Used_Scooters_((10,_15),_(23,_16))",0.0
"#Used_Scooters_((10,_15),_(24,_16))",0.0
"#Used_Scooters_((10,_15),_(25,_16))",0.0
"#Used_Scooters_((10,_15),_(26,_16))",0.0
"#Used_Scooters_((10,_15),_(27,_16))",0.0
"#Used_Scooters_((10,_15),_(28,_16))",0.0
"#Used_Scooters_((10,_15),_(29,_16))",0.0
"#Used_Scooters_((10,_15),_(3,_16))",0.0
"#Used_Scooters_((10,_15),_(30,_16))",0.0
"#Used_Scooters_((10,_15),_(31,_16))",0.0
"#Used_Scooters_((10,_15),_(32,_16))",0.0
